frame,timestamp_s,body_id,tracking_state,confidence,joint_00_x,joint_00_y,joint_00_z,joint_01_x,joint_01_y,joint_01_z,joint_02_x,joint_02_y,joint_02_z,joint_03_x,joint_03_y,joint_03_z,joint_04_x,joint_04_y,joint_04_z,joint_05_x,joint_05_y,joint_05_z,joint_06_x,joint_06_y,joint_06_z,joint_07_x,joint_07_y,joint_07_z,joint_08_x,joint_08_y,joint_08_z,joint_09_x,joint_09_y,joint_09_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z,joint_24_x,joint_24_y,joint_24_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z,joint_29_x,joint_29_y,joint_29_z,joint_30_x,joint_30_y,joint_30_z,joint_31_x,joint_31_y,joint_31_z,joint_32_x,joint_32_y,joint_32_z,joint_33_x,joint_33_y,joint_33_z,joint_34_x,joint_34_y,joint_34_z,joint_35_x,joint_35_y,joint_35_z,joint_36_x,joint_36_y,joint_36_z,joint_37_x,joint_37_y,joint_37_z
9175,320.023218,0,OK,97.68,-0.727547,0.216189,2.108400,-0.726133,0.154164,2.095443,-0.724326,0.040522,2.064841,-0.723598,-0.072186,2.030917,-0.723027,-0.219267,1.985545,-0.693337,-0.355151,1.896592,-0.677626,-0.405319,1.930502,-0.726920,-0.405085,1.913691,-0.672069,-0.374285,2.022216,-0.787089,-0.373739,1.982992,-0.682318,-0.194450,2.059189,-0.796163,-0.181562,2.015975,-0.592878,-0.217122,2.086449,-0.889897,-0.183606,1.994379,-0.534703,-0.050494,2.273497,-1.009612,0.002221,2.125807,-0.434006,0.178363,2.333674,-1.052189,0.202591,1.970322,-0.641547,0.271666,2.156999,-0.816329,0.282663,2.085278,-0.550994,0.728559,2.194771,-0.872561,0.744716,2.126778,-0.621589,1.114834,2.359694,-0.939733,1.141802,2.265350,-0.558740,1.202232,2.235312,-0.884887,1.215954,2.132014,-0.531227,1.189515,2.314338,-0.965032,1.208511,2.158190,-0.665405,1.166546,2.416442,-0.956627,1.199482,2.330173,-0.481044,0.291153,2.300309,-1.015947,0.305800,1.906433,-0.443297,0.287810,2.329841,-1.062080,0.298598,1.917744,-0.450793,0.358144,2.366118,-1.086470,0.374218,1.915327,-0.454103,0.271478,2.394855,-1.082415,0.311142,1.981302
9176,320.059228,0,OK,97.79,-0.724920,0.213827,2.113570,-0.723262,0.151755,2.100872,-0.720588,0.037840,2.071365,-0.719170,-0.075135,2.038365,-0.717842,-0.222557,1.994130,-0.688875,-0.355938,1.901237,-0.673157,-0.407087,1.933645,-0.722519,-0.406252,1.917054,-0.667144,-0.378681,2.026179,-0.782321,-0.376732,1.987465,-0.675886,-0.196689,2.066705,-0.790756,-0.185451,2.025804,-0.585573,-0.218116,2.092023,-0.884895,-0.188983,2.006263,-0.511320,-0.042744,2.264846,-1.008930,-0.010940,2.144293,-0.409185,0.193047,2.275201,-1.005893,0.105421,1.914974,-0.638804,0.270015,2.161138,-0.814293,0.279684,2.090969,-0.550873,0.727572,2.197021,-0.872455,0.741715,2.129992,-0.614956,1.114501,2.363063,-0.940931,1.139012,2.267313,-0.557215,1.200002,2.234944,-0.885522,1.213261,2.134264,-0.526255,1.188024,2.312802,-0.965763,1.205937,2.160179,-0.655848,1.167174,2.421096,-0.957912,1.196625,2.332173,-0.465892,0.297461,2.231274,-0.947112,0.167213,1.821304,-0.423848,0.299965,2.254385,-0.994991,0.167889,1.825205,-0.428663,0.375428,2.278907,-1.008828,0.235344,1.785486,-0.423521,0.295085,2.322109,-1.023358,0.208534,1.871614
9177,320.094236,0,OK,96.47,-0.725178,0.211825,2.116567,-0.723090,0.149714,2.104125,-0.719177,0.035507,2.075915,-0.716702,-0.077829,2.044242,-0.714100,-0.225729,2.001688,-0.686169,-0.355777,1.903882,-0.670745,-0.408191,1.934352,-0.720125,-0.406416,1.917890,-0.664399,-0.383263,2.027860,-0.779621,-0.379121,1.989450,-0.671067,-0.198400,2.073088,-0.786895,-0.189311,2.034417,-0.579970,-0.218420,2.096690,-0.881339,-0.194691,2.016865,-0.489541,-0.035471,2.253179,-1.009818,-0.021645,2.157168,-0.396031,0.193845,2.183849,-1.000525,0.059927,1.913455,-0.639050,0.269021,2.162894,-0.815412,0.276751,2.094702,-0.554703,0.727209,2.199320,-0.874703,0.738869,2.130886,-0.610781,1.114522,2.367353,-0.943257,1.136100,2.268362,-0.558924,1.197909,2.235381,-0.888372,1.210662,2.135270,-0.524098,1.186539,2.311682,-0.968480,1.203560,2.161655,-0.648114,1.168291,2.426762,-0.959597,1.193518,2.333559,-0.465730,0.281615,2.124806,-0.933735,0.102048,1.814396,-0.420206,0.290456,2.137358,-0.981729,0.104222,1.814640,-0.424259,0.369793,2.140249,-0.990850,0.163222,1.762153,-0.406516,0.305062,2.202240,-1.011968,0.153320,1.850492
9178,320.122563,0,OK,98.08,-0.725733,0.209924,2.116888,-0.723139,0.147775,2.104737,-0.717834,0.033275,2.077979,-0.714162,-0.080471,2.047933,-0.710043,-0.228946,2.007561,-0.683289,-0.355907,1.905464,-0.668317,-0.409440,1.934162,-0.717685,-0.406684,1.917799,-0.661722,-0.387695,2.028445,-0.776915,-0.381265,1.990264,-0.666198,-0.199890,2.077774,-0.782806,-0.193130,2.041016,-0.574447,-0.218538,2.099925,-0.877434,-0.200388,2.025225,-0.470223,-0.029574,2.239805,-1.008741,-0.026905,2.162333,-0.402882,0.171626,2.094477,-0.999791,0.023480,1.910306,-0.639668,0.268259,2.161893,-0.816900,0.273788,2.095774,-0.559490,0.726991,2.200803,-0.876752,0.736002,2.129736,-0.608590,1.114143,2.371371,-0.944359,1.132772,2.268999,-0.562465,1.195604,2.236109,-0.891499,1.207831,2.135368,-0.524087,1.184753,2.310764,-0.971173,1.200825,2.163059,-0.642543,1.168898,2.431898,-0.959438,1.189915,2.334738,-0.488353,0.236859,2.027494,-0.924864,0.045507,1.810565,-0.441979,0.249413,2.027394,-0.972666,0.048453,1.806767,-0.450787,0.325859,2.007455,-0.976255,0.096881,1.743830,-0.417199,0.283106,2.080884,-1.003926,0.103805,1.830630
9179,320.190473,0,OK,97.45,-0.726301,0.209230,2.116274,-0.723221,0.147047,2.104409,-0.716395,0.032266,2.079248,-0.711421,-0.081887,2.050985,-0.705653,-0.230934,2.012993,-0.680621,-0.353035,1.904718,-0.665273,-0.407848,1.930669,-0.714883,-0.404313,1.915213,-0.657206,-0.390503,2.025745,-0.772963,-0.382254,1.989682,-0.660760,-0.199961,2.081708,-0.778257,-0.195785,2.047485,-0.568282,-0.217251,2.101844,-0.873030,-0.205330,2.033936,-0.442090,-0.019917,2.208011,-1.008602,-0.024072,2.156011,-0.428968,0.118932,1.991944,-1.004610,-0.015831,1.899004,-0.640213,0.268715,2.159702,-0.818446,0.272007,2.096173,-0.563574,0.727391,2.205759,-0.875178,0.734787,2.127703,-0.603872,1.113435,2.381078,-0.937787,1.131460,2.269553,-0.563758,1.191732,2.242083,-0.887610,1.206710,2.134998,-0.521617,1.181536,2.314775,-0.966604,1.200421,2.164733,-0.633657,1.169804,2.442313,-0.950498,1.188382,2.335981,-0.531344,0.158052,1.928412,-0.922527,-0.024077,1.802870,-0.487081,0.168173,1.912711,-0.969908,-0.023159,1.794977,-0.504682,0.232346,1.869223,-0.968604,0.003742,1.720186,-0.452439,0.218203,1.942834,-1.002418,0.036345,1.798553
9180,320.222986,0,OK,96.76,-0.726810,0.209351,2.115202,-0.723191,0.147146,2.103610,-0.715107,0.032219,2.079508,-0.708944,-0.082177,2.052495,-0.701602,-0.231585,2.016228,-0.677904,-0.352430,1.906257,-0.661792,-0.407421,1.931356,-0.711695,-0.404001,1.916844,-0.652080,-0.391007,2.026443,-0.768520,-0.383028,1.992584,-0.656473,-0.199213,2.084139,-0.774329,-0.196958,2.050988,-0.563606,-0.215434,2.103358,-0.869020,-0.208239,2.038225,-0.431299,-0.013015,2.190865,-1.012039,-0.019693,2.138885,-0.441809,0.091235,1.956007,-1.009828,-0.033468,1.882094,-0.640953,0.269938,2.157550,-0.819783,0.271071,2.095646,-0.568681,0.728920,2.207450,-0.872407,0.734485,2.124896,-0.606914,1.115329,2.382428,-0.929643,1.131390,2.268358,-0.568524,1.190656,2.241322,-0.881524,1.206708,2.133091,-0.525253,1.181496,2.313486,-0.959936,1.201111,2.164460,-0.635231,1.173085,2.443065,-0.940353,1.188147,2.335278,-0.546930,0.120589,1.891700,-0.925079,-0.049106,1.789248,-0.503427,0.127324,1.872458,-0.972246,-0.050827,1.780281,-0.522753,0.183551,1.819693,-0.969968,-0.032236,1.703026,-0.467069,0.181203,1.892092,-1.006885,0.007455,1.776576
9181,320.254987,0,OK,96.60,-0.733105,0.208258,2.106068,-0.728856,0.146058,2.094662,-0.719348,0.031106,2.071210,-0.711572,-0.083407,2.045122,-0.702058,-0.233008,2.010181,-0.677692,-0.352574,1.898965,-0.660488,-0.407517,1.923435,-0.710587,-0.404738,1.909471,-0.650028,-0.391737,2.018552,-0.766925,-0.385252,1.985968,-0.657375,-0.199375,2.077774,-0.775268,-0.199142,2.044676,-0.564291,-0.214446,2.096872,-0.869707,-0.212210,2.031750,-0.428673,-0.008102,2.168748,-1.017571,-0.018808,2.114627,-0.457821,0.063044,1.923341,-1.015579,-0.037250,1.858127,-0.647663,0.269961,2.147638,-0.826900,0.268851,2.086924,-0.578043,0.728800,2.202383,-0.873990,0.732868,2.116060,-0.612174,1.115952,2.376565,-0.924958,1.129903,2.261513,-0.574868,1.188394,2.233668,-0.877428,1.205474,2.126179,-0.530700,1.179929,2.305371,-0.955525,1.200759,2.158467,-0.638936,1.175074,2.436589,-0.934053,1.186340,2.328941,-0.562039,0.084251,1.854519,-0.929294,-0.052495,1.766640,-0.518313,0.087362,1.834859,-0.976287,-0.055533,1.757124,-0.536357,0.135469,1.774201,-0.973471,-0.038299,1.679573,-0.481151,0.142961,1.846617,-1.012278,0.001808,1.751914
9182,320.288989,0,OK,97.49,-0.737060,0.210290,2.096784,-0.732271,0.148137,2.085337,-0.721790,0.033238,2.062044,-0.712776,-0.081303,2.036479,-0.701459,-0.230989,2.002453,-0.674434,-0.349017,1.890214,-0.656090,-0.403797,1.914218,-0.706221,-0.401961,1.900216,-0.646070,-0.388642,2.009483,-0.763043,-0.384358,1.976812,-0.657786,-0.196558,2.070303,-0.775337,-0.197655,2.036031,-0.564762,-0.210923,2.090224,-0.869416,-0.211975,2.021864,-0.428367,-0.000846,2.148537,-1.021765,-0.015133,2.086513,-0.472215,0.039809,1.898415,-1.019417,-0.027876,1.829669,-0.652070,0.272761,2.138134,-0.831465,0.270025,2.077939,-0.584737,0.731301,2.198008,-0.874398,0.734360,2.108396,-0.614950,1.119429,2.370735,-0.921050,1.131410,2.255248,-0.578534,1.189521,2.226443,-0.872896,1.207301,2.120314,-0.533651,1.181600,2.297763,-0.950981,1.203292,2.152727,-0.640452,1.179636,2.430225,-0.929354,1.187508,2.323060,-0.574828,0.052630,1.825246,-0.933427,-0.039092,1.737325,-0.530677,0.053181,1.806311,-0.980416,-0.042705,1.727990,-0.547170,0.093482,1.739807,-0.978369,-0.023321,1.650924,-0.493484,0.109710,1.811934,-1.017442,0.014108,1.724546
9183,320.322520,0,OK,96.73,-0.739117,0.212817,2.090744,-0.733923,0.150719,2.079173,-0.722912,0.035886,2.055799,-0.713078,-0.078639,2.030468,-0.700551,-0.228327,1.996876,-0.669406,-0.344533,1.883806,-0.649965,-0.399078,1.907479,-0.699974,-0.398343,1.892949,-0.641342,-0.384625,2.002990,-0.758030,-0.382910,1.969086,-0.658092,-0.193586,2.065337,-0.775092,-0.195279,2.029248,-0.565323,-0.207715,2.086568,-0.868762,-0.210345,2.013261,-0.429433,0.005684,2.132731,-1.025504,-0.011135,2.056659,-0.482375,0.020145,1.881485,-1.023264,-0.008126,1.799517,-0.654544,0.275752,2.132245,-0.833903,0.271976,2.071997,-0.588695,0.733936,2.196344,-0.874294,0.736421,2.104198,-0.616543,1.122635,2.368184,-0.918602,1.133358,2.252080,-0.580469,1.191515,2.223225,-0.869340,1.209693,2.117799,-0.535260,1.183818,2.294364,-0.947574,1.206114,2.149901,-0.641377,1.183400,2.427389,-0.926703,1.189099,2.320210,-0.583336,0.025853,1.805184,-0.938567,-0.008547,1.705315,-0.538773,0.024779,1.787265,-0.985611,-0.012359,1.696347,-0.553808,0.058715,1.716969,-0.985249,0.014265,1.621446,-0.501763,0.081694,1.788462,-1.023927,0.043642,1.698833
9184,320.355515,0,OK,97.18,-0.739608,0.213959,2.091017,-0.734166,0.151912,2.079290,-0.723122,0.037163,2.055519,-0.712943,-0.077257,2.029855,-0.699793,-0.226797,1.995844,-0.663268,-0.340191,1.881536,-0.642675,-0.394534,1.904695,-0.692417,-0.395002,1.889264,-0.636182,-0.381405,2.000564,-0.752247,-0.382495,1.964560,-0.658627,-0.192364,2.065243,-0.774928,-0.193883,2.026954,-0.566266,-0.206754,2.088022,-0.868150,-0.209222,2.008761,-0.432629,0.010043,2.123753,-1.027618,-0.008878,2.032604,-0.488814,0.004312,1.872861,-1.024450,0.016181,1.776678,-0.655386,0.277062,2.132974,-0.834529,0.272852,2.072116,-0.590910,0.735060,2.199741,-0.874215,0.737254,2.105786,-0.618506,1.124145,2.370746,-0.918296,1.134261,2.253547,-0.582148,1.192811,2.225756,-0.867463,1.210908,2.120031,-0.537057,1.185167,2.296976,-0.946008,1.207535,2.151389,-0.643381,1.185006,2.429836,-0.926799,1.189771,2.321816,-0.587484,0.005111,1.793419,-0.942029,0.030513,1.681552,-0.542404,0.003271,1.776910,-0.989174,0.026718,1.673120,-0.555476,0.033075,1.704384,-0.991200,0.063095,1.602468,-0.505669,0.060368,1.775954,-1.028688,0.080880,1.683869
