frame,timestamp_s,body_id,tracking_state,confidence,joint_00_x,joint_00_y,joint_00_z,joint_01_x,joint_01_y,joint_01_z,joint_02_x,joint_02_y,joint_02_z,joint_03_x,joint_03_y,joint_03_z,joint_04_x,joint_04_y,joint_04_z,joint_05_x,joint_05_y,joint_05_z,joint_06_x,joint_06_y,joint_06_z,joint_07_x,joint_07_y,joint_07_z,joint_08_x,joint_08_y,joint_08_z,joint_09_x,joint_09_y,joint_09_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z,joint_24_x,joint_24_y,joint_24_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z,joint_29_x,joint_29_y,joint_29_z,joint_30_x,joint_30_y,joint_30_z,joint_31_x,joint_31_y,joint_31_z,joint_32_x,joint_32_y,joint_32_z,joint_33_x,joint_33_y,joint_33_z,joint_34_x,joint_34_y,joint_34_z,joint_35_x,joint_35_y,joint_35_z,joint_36_x,joint_36_y,joint_36_z,joint_37_x,joint_37_y,joint_37_z
3310,113.009843,0,OK,97.04,-0.721353,0.139944,2.078824,-0.711995,0.077695,2.054678,-0.686032,-0.028097,1.992940,-0.642838,-0.119143,1.918626,-0.582367,-0.232809,1.817468,-0.598840,-0.375033,1.728356,-0.596169,-0.428888,1.760952,-0.643331,-0.415187,1.747804,-0.576253,-0.399828,1.850856,-0.686298,-0.367859,1.820176,-0.590369,-0.249045,1.908879,-0.672910,-0.210794,1.816555,-0.532923,-0.298813,1.976662,-0.736559,-0.161729,1.754003,-0.349901,-0.378109,2.100806,-0.897972,-0.221753,1.913814,-0.372228,-0.519794,1.914731,-1.060557,-0.284575,2.071345,-0.665571,0.180629,2.161016,-0.793585,0.208684,2.039075,-0.600873,0.619909,2.141895,-0.846105,0.649617,2.057469,-0.627499,1.021419,2.188196,-0.912958,1.037159,2.154450,-0.566855,1.092525,2.064610,-0.843996,1.117974,2.044777,-0.543117,1.089931,2.140899,-0.922475,1.109652,2.057508,-0.672158,1.074974,2.234269,-0.937511,1.086515,2.217271,-0.440356,-0.538311,1.833225,-0.989198,-0.340041,2.130157,-0.430047,-0.568178,1.859980,-1.027950,-0.353587,2.124786,-0.442619,-0.621455,1.820691,-1.017086,-0.419218,2.135493,-0.377992,-0.594234,1.854276,-1.042076,-0.378815,2.073941
3311,113.044428,0,OK,96.77,-0.718680,0.118665,2.078101,-0.709296,0.056606,2.053479,-0.682290,-0.048823,1.991568,-0.638587,-0.139468,1.917062,-0.577096,-0.252406,1.815704,-0.595608,-0.391053,1.721501,-0.593736,-0.446087,1.752124,-0.640688,-0.431231,1.739487,-0.573434,-0.420597,1.843019,-0.682988,-0.385934,1.813532,-0.585638,-0.269150,1.906974,-0.667701,-0.230675,1.814318,-0.528581,-0.319518,1.974641,-0.733694,-0.181844,1.754053,-0.352237,-0.410069,2.100736,-0.890185,-0.244909,1.917547,-0.366533,-0.549128,1.911911,-1.047623,-0.310149,2.079267,-0.663563,0.158408,2.161197,-0.790294,0.188010,2.038285,-0.597870,0.597658,2.145000,-0.842560,0.628743,2.061558,-0.619461,0.999652,2.189703,-0.906897,1.017822,2.153977,-0.559211,1.072626,2.067017,-0.837495,1.099671,2.045354,-0.535632,1.069465,2.143334,-0.916026,1.091015,2.057524,-0.664746,1.052290,2.236221,-0.931999,1.066628,2.217010,-0.430253,-0.568693,1.827150,-0.974177,-0.365519,2.135547,-0.421280,-0.598252,1.854715,-1.012970,-0.379314,2.131202,-0.431637,-0.651967,1.815377,-1.001321,-0.444940,2.141082,-0.368929,-0.624200,1.852012,-1.028389,-0.404265,2.080597
3312,113.086461,0,OK,96.82,-0.720788,0.100761,2.088933,-0.711410,0.038804,2.064052,-0.683604,-0.066739,2.002693,-0.639818,-0.157739,1.928671,-0.577854,-0.271031,1.827997,-0.599481,-0.406535,1.729963,-0.598995,-0.462424,1.759054,-0.645550,-0.446102,1.746763,-0.578283,-0.439952,1.850649,-0.686912,-0.401866,1.821971,-0.587943,-0.287893,1.919087,-0.668220,-0.248443,1.825284,-0.532615,-0.339299,1.987407,-0.734491,-0.199405,1.765494,-0.358381,-0.434922,2.112689,-0.890406,-0.262200,1.929640,-0.363147,-0.568900,1.919754,-1.047057,-0.326643,2.092442,-0.666512,0.139721,2.172950,-0.791549,0.170710,2.048652,-0.599668,0.578821,2.157436,-0.843438,0.611337,2.074618,-0.615029,0.981602,2.197377,-0.905316,1.002210,2.160947,-0.554528,1.055292,2.075243,-0.835047,1.084783,2.053435,-0.531335,1.052013,2.151673,-0.913673,1.075833,2.064752,-0.660841,1.033847,2.243822,-0.931215,1.050640,2.223948,-0.422611,-0.588819,1.832034,-0.973508,-0.382426,2.148176,-0.413916,-0.618589,1.859460,-1.012403,-0.396013,2.144102,-0.420969,-0.671873,1.818826,-1.001034,-0.461705,2.153871,-0.360734,-0.642922,1.858563,-1.028315,-0.420860,2.093597
3313,113.113460,0,OK,97.03,-0.718244,0.087527,2.092440,-0.708803,0.025681,2.067310,-0.680409,-0.079543,2.005672,-0.636898,-0.170344,1.931243,-0.575084,-0.283344,1.830150,-0.599499,-0.415357,1.728089,-0.600522,-0.472066,1.755529,-0.646602,-0.454257,1.743517,-0.579740,-0.452793,1.847836,-0.687261,-0.411238,1.819806,-0.586822,-0.301139,1.920864,-0.665052,-0.259368,1.826339,-0.533642,-0.354444,1.989434,-0.730835,-0.209298,1.766866,-0.359666,-0.454346,2.111698,-0.887743,-0.272163,1.930036,-0.360533,-0.582983,1.915105,-1.045203,-0.336224,2.092207,-0.665054,0.125675,2.177517,-0.788029,0.158093,2.051538,-0.598287,0.564794,2.162194,-0.839742,0.598674,2.078606,-0.607833,0.968287,2.196337,-0.899612,0.991273,2.158264,-0.547043,1.042681,2.074775,-0.828306,1.074759,2.052149,-0.524316,1.039363,2.151343,-0.907032,1.065375,2.062362,-0.654284,1.020112,2.242616,-0.926586,1.039238,2.221170,-0.418015,-0.601925,1.825862,-0.972269,-0.393208,2.147533,-0.409295,-0.632159,1.852769,-1.011300,-0.406360,2.143328,-0.414652,-0.684615,1.810821,-1.000614,-0.472241,2.152578,-0.355680,-0.655536,1.852320,-1.027434,-0.430636,2.092618
3314,113.144673,0,OK,96.93,-0.713778,0.084650,2.093401,-0.704266,0.022940,2.067966,-0.675382,-0.081615,2.005423,-0.632171,-0.171571,1.929803,-0.570679,-0.283423,1.827250,-0.596905,-0.412024,1.721353,-0.598926,-0.469478,1.747141,-0.644677,-0.450585,1.735529,-0.578118,-0.453215,1.840019,-0.684869,-0.409133,1.812925,-0.583649,-0.302782,1.917474,-0.660286,-0.258220,1.822919,-0.532326,-0.358230,1.985759,-0.725899,-0.207179,1.764088,-0.359443,-0.463059,2.105422,-0.883190,-0.271546,1.926301,-0.360791,-0.587732,1.906296,-1.040871,-0.336742,2.087803,-0.661744,0.121888,2.179589,-0.782531,0.155890,2.051923,-0.596315,0.561187,2.163663,-0.834006,0.596510,2.078807,-0.601060,0.965249,2.191502,-0.891804,0.990815,2.151243,-0.540524,1.040699,2.070465,-0.819390,1.075247,2.046637,-0.518133,1.037400,2.147133,-0.898207,1.065380,2.055626,-0.648317,1.016403,2.237712,-0.919975,1.038299,2.213988,-0.417918,-0.604916,1.816470,-0.968168,-0.394772,2.142340,-0.409426,-0.635644,1.842885,-1.007269,-0.407675,2.138015,-0.414764,-0.687342,1.800003,-0.996905,-0.473719,2.146434,-0.355890,-0.659195,1.842277,-1.023576,-0.431239,2.087023
3315,113.177673,0,OK,96.94,-0.713645,0.093015,2.099265,-0.704147,0.031423,2.073541,-0.674855,-0.072377,2.009939,-0.631575,-0.160940,1.932731,-0.569925,-0.270768,1.828105,-0.595953,-0.396943,1.719283,-0.597895,-0.454976,1.743746,-0.643671,-0.435888,1.732563,-0.577122,-0.440818,1.836976,-0.683933,-0.396279,1.810882,-0.583325,-0.291986,1.917847,-0.659451,-0.245249,1.823930,-0.532796,-0.349051,1.985387,-0.726119,-0.194355,1.766168,-0.362538,-0.461123,2.102216,-0.881502,-0.262409,1.928716,-0.365750,-0.582470,1.901066,-1.037138,-0.331004,2.090793,-0.662603,0.129350,2.186426,-0.781385,0.164951,2.057321,-0.598721,0.568785,2.168141,-0.832178,0.605733,2.082813,-0.599472,0.973297,2.188951,-0.887413,1.001718,2.147687,-0.539705,1.049828,2.068211,-0.813956,1.086853,2.044387,-0.517442,1.046672,2.144922,-0.892844,1.076625,2.052278,-0.647528,1.023701,2.235162,-0.916623,1.048842,2.210228,-0.422884,-0.597227,1.810813,-0.963337,-0.388828,2.144060,-0.415025,-0.628510,1.836768,-1.002331,-0.402112,2.139925,-0.421142,-0.679429,1.793065,-0.991175,-0.468126,2.147523,-0.361913,-0.653000,1.835948,-1.018821,-0.425291,2.088818
3316,113.215674,0,OK,97.56,-0.716159,0.117582,2.107233,-0.706781,0.056094,2.081217,-0.677269,-0.047094,2.016728,-0.633841,-0.134414,1.938198,-0.571950,-0.242371,1.831782,-0.596130,-0.367834,1.721717,-0.597362,-0.426118,1.745625,-0.643361,-0.407521,1.734532,-0.576949,-0.412578,1.839026,-0.684282,-0.369186,1.813143,-0.584951,-0.264971,1.921246,-0.661622,-0.217269,1.828262,-0.534233,-0.322736,1.988045,-0.730628,-0.168127,1.771742,-0.367838,-0.443223,2.102029,-0.881338,-0.240397,1.936849,-0.373667,-0.563332,1.900196,-1.032192,-0.312982,2.101686,-0.665793,0.153042,2.195145,-0.783009,0.190209,2.065054,-0.602795,0.592489,2.174265,-0.833153,0.631155,2.088945,-0.601414,0.997241,2.189675,-0.886131,1.028420,2.147570,-0.542082,1.075285,2.069692,-0.812105,1.114342,2.045333,-0.520222,1.072050,2.146515,-0.891017,1.103738,2.052455,-0.650478,1.046685,2.235864,-0.916116,1.075132,2.210053,-0.430928,-0.576186,1.809733,-0.955942,-0.368912,2.153506,-0.423994,-0.607770,1.835587,-0.994650,-0.383197,2.150084,-0.431369,-0.658336,1.791669,-0.981654,-0.448905,2.157401,-0.371564,-0.633690,1.834814,-1.011487,-0.406763,2.099267
3317,113.249925,0,OK,97.13,-0.718526,0.153006,2.120421,-0.709310,0.091614,2.094119,-0.680331,-0.011663,2.029531,-0.638232,-0.099161,1.950477,-0.578419,-0.207486,1.843250,-0.600015,-0.335760,1.735923,-0.600473,-0.393503,1.761135,-0.646693,-0.375886,1.749380,-0.580804,-0.377543,1.854313,-0.688652,-0.336437,1.826886,-0.589354,-0.229665,1.933094,-0.668220,-0.182653,1.841608,-0.537224,-0.286969,1.999201,-0.740706,-0.136685,1.786798,-0.376838,-0.414599,2.114021,-0.882963,-0.209605,1.958967,-0.384743,-0.538125,1.914332,-1.025282,-0.282663,2.131027,-0.668390,0.187772,2.208739,-0.784863,0.226155,2.078335,-0.605741,0.627217,2.186793,-0.834654,0.667234,2.100447,-0.603162,1.032057,2.199533,-0.886387,1.065246,2.154981,-0.544045,1.112389,2.080961,-0.812733,1.152496,2.053604,-0.522731,1.108540,2.157910,-0.891584,1.141287,2.060460,-0.653289,1.080228,2.245924,-0.916838,1.111246,2.217766,-0.441156,-0.549713,1.823169,-0.945522,-0.335351,2.180926,-0.435707,-0.581303,1.849369,-0.983913,-0.350766,2.179323,-0.444257,-0.631946,1.805755,-0.968785,-0.415920,2.187454,-0.384224,-0.609064,1.849549,-1.002036,-0.375869,2.129698
3318,113.277924,0,OK,95.75,-0.719623,0.183408,2.118635,-0.710542,0.122130,2.092025,-0.682411,0.018534,2.027572,-0.642012,-0.070116,1.948917,-0.584760,-0.180356,1.842244,-0.601374,-0.313594,1.740207,-0.601715,-0.370160,1.767959,-0.647830,-0.353819,1.754129,-0.584977,-0.349771,1.860845,-0.692578,-0.311642,1.828576,-0.594158,-0.201136,1.932595,-0.674442,-0.155047,1.841876,-0.541306,-0.257696,1.998769,-0.749689,-0.112264,1.788220,-0.385283,-0.389306,2.115099,-0.884536,-0.182714,1.967245,-0.389016,-0.514283,1.916192,-1.019381,-0.253159,2.146273,-0.669550,0.217553,2.207232,-0.785659,0.256980,2.076815,-0.605850,0.656968,2.187841,-0.835812,0.697956,2.100126,-0.605363,1.061667,2.204635,-0.888174,1.095693,2.156050,-0.545995,1.145843,2.088889,-0.815503,1.185420,2.056135,-0.525697,1.140494,2.166022,-0.894232,1.173317,2.062876,-0.656963,1.107841,2.251440,-0.919000,1.140289,2.219660,-0.441739,-0.524125,1.822646,-0.936860,-0.302689,2.194901,-0.437476,-0.556163,1.848520,-0.974952,-0.318908,2.195110,-0.444448,-0.606048,1.803765,-0.958188,-0.383467,2.204658,-0.386149,-0.584155,1.850321,-0.994244,-0.345880,2.146928
3319,113.311924,0,OK,96.63,-0.714681,0.209791,2.108530,-0.705581,0.148763,2.081356,-0.678625,0.044344,2.017735,-0.641192,-0.047541,1.941358,-0.588444,-0.163018,1.837953,-0.601088,-0.303792,1.745960,-0.601775,-0.358084,1.777928,-0.647604,-0.343305,1.761612,-0.587858,-0.330520,1.869418,-0.694791,-0.296037,1.831347,-0.596373,-0.180081,1.929219,-0.677579,-0.135846,1.838397,-0.543416,-0.235100,1.996597,-0.754910,-0.096231,1.785275,-0.389385,-0.367146,2.115067,-0.882582,-0.156704,1.972998,-0.382926,-0.488933,1.914262,-1.010202,-0.217058,2.160794,-0.664650,0.243118,2.197461,-0.780707,0.283741,2.067364,-0.599089,0.682480,2.184001,-0.833272,0.724161,2.095402,-0.604541,1.086582,2.211126,-0.889007,1.120470,2.157823,-0.545339,1.176116,2.099384,-0.818040,1.213895,2.060097,-0.526208,1.168591,2.176635,-0.896553,1.200415,2.066745,-0.658038,1.129854,2.258569,-0.920298,1.162901,2.222675,-0.427902,-0.491195,1.816284,-0.925572,-0.263285,2.209046,-0.424469,-0.525452,1.839279,-0.963519,-0.279636,2.211652,-0.426145,-0.570947,1.789605,-0.945973,-0.343450,2.224300,-0.372441,-0.551980,1.842536,-0.984435,-0.309467,2.165894
