frame,timestamp_s,body_id,tracking_state,confidence,joint_00_x,joint_00_y,joint_00_z,joint_01_x,joint_01_y,joint_01_z,joint_02_x,joint_02_y,joint_02_z,joint_03_x,joint_03_y,joint_03_z,joint_04_x,joint_04_y,joint_04_z,joint_05_x,joint_05_y,joint_05_z,joint_06_x,joint_06_y,joint_06_z,joint_07_x,joint_07_y,joint_07_z,joint_08_x,joint_08_y,joint_08_z,joint_09_x,joint_09_y,joint_09_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z,joint_24_x,joint_24_y,joint_24_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z,joint_29_x,joint_29_y,joint_29_z,joint_30_x,joint_30_y,joint_30_z,joint_31_x,joint_31_y,joint_31_z,joint_32_x,joint_32_y,joint_32_z,joint_33_x,joint_33_y,joint_33_z,joint_34_x,joint_34_y,joint_34_z,joint_35_x,joint_35_y,joint_35_z,joint_36_x,joint_36_y,joint_36_z,joint_37_x,joint_37_y,joint_37_z
1800,61.013159,0,OK,97.71,-0.720001,0.292923,2.196769,-0.709505,0.234683,2.170434,-0.690065,0.124818,2.125468,-0.669397,0.014708,2.081662,-0.642041,-0.129046,2.023942,-0.587890,-0.187723,1.883768,-0.562949,-0.242207,1.884597,-0.607589,-0.241840,1.867199,-0.563484,-0.262693,1.973499,-0.667645,-0.261836,1.932902,-0.605898,-0.103031,2.102373,-0.723115,-0.107017,2.056746,-0.514774,-0.111185,2.139887,-0.818320,-0.116006,2.031593,-0.468745,0.126187,2.234036,-0.959690,0.089329,2.103567,-0.448774,0.384824,2.240092,-0.884925,0.290949,1.958352,-0.646091,0.345781,2.251851,-0.812690,0.344265,2.188806,-0.605967,0.778442,2.244114,-0.819010,0.778616,2.201638,-0.626253,1.164378,2.330844,-0.824821,1.152611,2.331923,-0.618407,1.241826,2.196457,-0.794108,1.243714,2.212797,-0.568130,1.237782,2.258277,-0.862981,1.235803,2.252293,-0.652361,1.212424,2.393239,-0.822039,1.192955,2.404365,-0.527965,0.470086,2.215383,-0.792409,0.363948,1.974589,-0.484697,0.480058,2.223655,-0.829667,0.377839,1.953167,-0.493764,0.550755,2.245556,-0.822496,0.451086,1.965145,-0.463899,0.480227,2.284329,-0.881542,0.393000,1.987707
1801,61.045199,0,OK,97.79,-0.720164,0.281039,2.201553,-0.709841,0.222516,2.175784,-0.690592,0.112713,2.130582,-0.670598,0.003116,2.085206,-0.644372,-0.139914,2.025208,-0.587558,-0.195399,1.884789,-0.561968,-0.249587,1.884996,-0.606362,-0.249439,1.866976,-0.563494,-0.271679,1.973501,-0.667080,-0.271335,1.931453,-0.608280,-0.115542,2.104187,-0.725359,-0.117669,2.058083,-0.517384,-0.126359,2.141581,-0.820519,-0.125494,2.032378,-0.461402,0.096070,2.262905,-0.965422,0.077461,2.104073,-0.444467,0.354901,2.269840,-0.893368,0.283823,1.964248,-0.646217,0.334049,2.256437,-0.812581,0.332736,2.192773,-0.601465,0.766146,2.243978,-0.816441,0.767202,2.202253,-0.620630,1.151880,2.331853,-0.819775,1.142279,2.329475,-0.611559,1.228814,2.197249,-0.789363,1.230764,2.208316,-0.561622,1.224623,2.259335,-0.858047,1.223952,2.248342,-0.646706,1.200322,2.393955,-0.816435,1.184107,2.401047,-0.528357,0.436263,2.247610,-0.803859,0.360641,1.979703,-0.485307,0.448261,2.254151,-0.841698,0.372844,1.958272,-0.496761,0.518657,2.275906,-0.837484,0.446411,1.969680,-0.462250,0.449890,2.313981,-0.894070,0.386147,1.992827
1802,61.078200,0,OK,97.74,-0.716724,0.264383,2.205935,-0.706578,0.205536,2.180843,-0.687507,0.095880,2.135210,-0.668132,-0.012971,2.087815,-0.642883,-0.154917,2.024895,-0.583402,-0.207171,1.884341,-0.557169,-0.261050,1.883946,-0.601299,-0.261096,1.865288,-0.559697,-0.284763,1.972007,-0.662667,-0.284871,1.928471,-0.606664,-0.132433,2.104375,-0.723730,-0.132783,2.058188,-0.515873,-0.146215,2.141041,-0.818905,-0.139546,2.032239,-0.448380,0.046691,2.300918,-0.970710,0.056354,2.109094,-0.461952,0.304103,2.271199,-0.903979,0.270687,1.978953,-0.642752,0.317626,2.260560,-0.808850,0.316428,2.196202,-0.594705,0.749168,2.242444,-0.810930,0.750980,2.201238,-0.614550,1.134667,2.331191,-0.812462,1.127503,2.324150,-0.604385,1.211142,2.196403,-0.782251,1.213085,2.200873,-0.554872,1.207022,2.258832,-0.850798,1.207414,2.241308,-0.640911,1.183377,2.392962,-0.808713,1.170953,2.394728,-0.558714,0.367415,2.243266,-0.818336,0.351504,1.995853,-0.517862,0.386616,2.244823,-0.856698,0.362204,1.974548,-0.539327,0.457038,2.256661,-0.856086,0.435691,1.987174,-0.492496,0.401111,2.301923,-0.909699,0.372369,2.009210
1803,61.117202,0,OK,97.62,-0.710993,0.245561,2.211397,-0.701030,0.186362,2.187071,-0.682223,0.076832,2.141029,-0.663572,-0.031222,2.091563,-0.639027,-0.171890,2.025571,-0.576528,-0.221658,1.885424,-0.549854,-0.275317,1.884756,-0.593629,-0.275445,1.865280,-0.553818,-0.300306,1.972410,-0.655960,-0.300605,1.926966,-0.602881,-0.151399,2.105621,-0.719824,-0.150000,2.059144,-0.512298,-0.168170,2.141547,-0.814995,-0.155825,2.032953,-0.428800,-0.024825,2.341069,-0.976004,0.028363,2.119435,-0.480121,0.212775,2.250289,-0.912620,0.249193,1.998832,-0.637023,0.299070,2.265764,-0.802788,0.297969,2.200554,-0.587564,0.730143,2.241365,-0.804046,0.732553,2.200175,-0.610675,1.115208,2.331200,-0.804832,1.110675,2.318084,-0.599592,1.191715,2.196503,-0.774681,1.193354,2.192828,-0.550646,1.187821,2.259392,-0.843174,1.188720,2.233486,-0.637827,1.163806,2.392716,-0.800908,1.155730,2.387639,-0.587343,0.247159,2.211910,-0.830041,0.332687,2.017840,-0.551080,0.273582,2.206728,-0.868625,0.342408,1.996466,-0.586043,0.339240,2.201558,-0.870730,0.415619,2.010460,-0.529301,0.306699,2.257155,-0.922178,0.350018,2.030934
1804,61.146256,0,OK,97.80,-0.704659,0.231787,2.215529,-0.694881,0.172235,2.192002,-0.676250,0.062788,2.145693,-0.657997,-0.044564,2.094579,-0.633946,-0.184191,2.026233,-0.569560,-0.231986,1.886255,-0.542533,-0.285464,1.885289,-0.586086,-0.285651,1.865321,-0.547319,-0.311459,1.972610,-0.648941,-0.311896,1.926016,-0.597895,-0.165247,2.106707,-0.714720,-0.162505,2.059993,-0.507613,-0.184507,2.142142,-0.809881,-0.167712,2.033637,-0.411778,-0.082900,2.360820,-0.980863,0.000506,2.132616,-0.465593,0.134230,2.229339,-0.921942,0.227274,2.021114,-0.630709,0.285575,2.269646,-0.796105,0.284548,2.203504,-0.581668,0.716280,2.238769,-0.797643,0.719087,2.197280,-0.610629,1.100563,2.330237,-0.798819,1.098684,2.310345,-0.598775,1.177704,2.195967,-0.768679,1.178974,2.183541,-0.550561,1.174127,2.259437,-0.837178,1.175085,2.224266,-0.639085,1.148615,2.391593,-0.794929,1.145058,2.379029,-0.573822,0.155766,2.184902,-0.842106,0.312893,2.042269,-0.538781,0.182530,2.175108,-0.880951,0.321880,2.021046,-0.576731,0.244358,2.157869,-0.885420,0.394633,2.036763,-0.519228,0.225323,2.218702,-0.934770,0.326954,2.055569
1805,61.178255,0,OK,97.80,-0.699499,0.222190,2.217302,-0.689881,0.162323,2.194520,-0.671308,0.052935,2.148048,-0.653123,-0.053833,2.095701,-0.629238,-0.192642,2.025653,-0.563757,-0.238598,1.885567,-0.536414,-0.291906,1.884204,-0.579847,-0.292135,1.863976,-0.541559,-0.318841,1.971218,-0.642903,-0.319375,1.924021,-0.593377,-0.174822,2.106467,-0.710055,-0.171171,2.059449,-0.503440,-0.196010,2.141676,-0.805181,-0.176092,2.032911,-0.404033,-0.118671,2.368536,-0.983718,-0.026774,2.147615,-0.449751,0.089055,2.219915,-0.933059,0.206711,2.046386,-0.625605,0.276226,2.271249,-0.790602,0.275265,2.204116,-0.578224,0.706609,2.233953,-0.793196,0.709693,2.192698,-0.614556,1.089940,2.326775,-0.795559,1.090381,2.302014,-0.601993,1.167971,2.193085,-0.765443,1.169062,2.174201,-0.554644,1.164812,2.257225,-0.833979,1.165566,2.214899,-0.644642,1.137213,2.387958,-0.791841,1.137660,2.370088,-0.557146,0.108801,2.172708,-0.856003,0.294374,2.069392,-0.521517,0.134021,2.161108,-0.895505,0.302693,2.049134,-0.558130,0.194889,2.138420,-0.902317,0.374621,2.067574,-0.501550,0.179914,2.201222,-0.948869,0.304548,2.084670
1806,61.216273,0,OK,96.79,-0.695017,0.217451,2.216943,-0.685520,0.157315,2.194829,-0.666968,0.047901,2.148411,-0.648746,-0.058559,2.095452,-0.624852,-0.196963,2.024610,-0.559640,-0.241475,1.883933,-0.531886,-0.294555,1.882094,-0.575406,-0.294993,1.862059,-0.536430,-0.322105,1.968949,-0.637977,-0.323125,1.922200,-0.589028,-0.179619,2.105544,-0.705682,-0.175673,2.058490,-0.499332,-0.202068,2.140587,-0.800830,-0.180730,2.032057,-0.401177,-0.140372,2.372725,-0.981210,-0.049456,2.164567,-0.434412,0.068246,2.222051,-0.942917,0.190912,2.074648,-0.621160,0.271780,2.270645,-0.785867,0.270715,2.202807,-0.576180,0.701797,2.226745,-0.790463,0.705002,2.187382,-0.620304,1.084207,2.319989,-0.794675,1.085782,2.296324,-0.607185,1.163074,2.186844,-0.765120,1.164461,2.168378,-0.560714,1.160436,2.251647,-0.833576,1.160695,2.209188,-0.652085,1.130661,2.380941,-0.791067,1.133152,2.364340,-0.539492,0.093460,2.172307,-0.868619,0.280744,2.098357,-0.502326,0.116742,2.161502,-0.909285,0.288220,2.080178,-0.535153,0.179379,2.137857,-0.918252,0.358911,2.102144,-0.480917,0.161642,2.201994,-0.961066,0.286206,2.117977
1807,61.245674,0,OK,97.21,-0.691915,0.219593,2.214532,-0.682476,0.159233,2.193011,-0.663898,0.049646,2.147011,-0.645527,-0.056899,2.094275,-0.621514,-0.195459,2.023780,-0.557318,-0.239862,1.882603,-0.529279,-0.292787,1.880611,-0.572975,-0.293509,1.860968,-0.532885,-0.320200,1.967553,-0.634840,-0.321884,1.921721,-0.585704,-0.177882,2.104670,-0.702362,-0.174155,2.057607,-0.496258,-0.201050,2.139884,-0.797534,-0.179656,2.031351,-0.402964,-0.147647,2.376048,-0.972528,-0.060971,2.181749,-0.412831,0.074661,2.242591,-0.947734,0.184272,2.100694,-0.618096,0.274284,2.267918,-0.782623,0.272895,2.199649,-0.575906,0.704007,2.218695,-0.789923,0.707079,2.182475,-0.627429,1.085245,2.312934,-0.796522,1.086340,2.296478,-0.614224,1.165405,2.180573,-0.768038,1.167208,2.169659,-0.568436,1.163056,2.245871,-0.836302,1.162318,2.210671,-0.660698,1.130640,2.373891,-0.792980,1.132671,2.365209,-0.511687,0.115505,2.190522,-0.875490,0.276255,2.122413,-0.471787,0.135629,2.183960,-0.917584,0.282645,2.107337,-0.496664,0.203361,2.165155,-0.927720,0.352158,2.132344,-0.448404,0.173949,2.229773,-0.966482,0.277283,2.148498
1808,61.277673,0,OK,96.87,-0.691071,0.223828,2.212393,-0.681661,0.163286,2.191378,-0.663027,0.053513,2.145845,-0.644462,-0.053201,2.093522,-0.620219,-0.192048,2.023672,-0.556672,-0.236627,1.882257,-0.528319,-0.289385,1.880294,-0.572137,-0.290457,1.860942,-0.531186,-0.316466,1.967367,-0.633426,-0.318968,1.922213,-0.584471,-0.174050,2.104497,-0.701112,-0.170705,2.057365,-0.495244,-0.197473,2.140097,-0.796326,-0.176659,2.031358,-0.408627,-0.139457,2.377711,-0.960209,-0.060650,2.195715,-0.391529,0.096989,2.272213,-0.945551,0.186332,2.117523,-0.617297,0.278853,2.265498,-0.781678,0.277122,2.196890,-0.577482,0.708264,2.211780,-0.792428,0.711253,2.180180,-0.634535,1.088748,2.305882,-0.802011,1.087884,2.302392,-0.621499,1.169882,2.174099,-0.774827,1.172227,2.177567,-0.576172,1.167801,2.239726,-0.842861,1.165661,2.218726,-0.668910,1.133292,2.366852,-0.798586,1.132473,2.372272,-0.479812,0.157301,2.220054,-0.874234,0.280111,2.133996,-0.437378,0.172759,2.219418,-0.917551,0.285443,2.122361,-0.452253,0.245125,2.209311,-0.927473,0.354557,2.148534,-0.413759,0.200881,2.272005,-0.962851,0.278611,2.167253
1809,61.312675,0,OK,97.82,-0.689436,0.240533,2.204981,-0.680071,0.179778,2.184567,-0.661618,0.069530,2.140124,-0.643001,-0.037961,2.089433,-0.618603,-0.177958,2.021973,-0.556652,-0.225694,1.880880,-0.528380,-0.278521,1.879761,-0.572407,-0.279956,1.860915,-0.530327,-0.303693,1.967431,-0.633056,-0.307041,1.923457,-0.582696,-0.158458,2.102378,-0.699463,-0.156214,2.055491,-0.493543,-0.181273,2.138553,-0.794797,-0.163050,2.030149,-0.416897,-0.115033,2.377439,-0.946941,-0.049178,2.206824,-0.373596,0.130555,2.305743,-0.945392,0.200277,2.135419,-0.615632,0.296021,2.257559,-0.779996,0.293745,2.188926,-0.577877,0.725338,2.201651,-0.794327,0.727809,2.173219,-0.640747,1.104001,2.299322,-0.807504,1.100426,2.306866,-0.628392,1.187422,2.168908,-0.781446,1.189382,2.185039,-0.583351,1.185024,2.234722,-0.849339,1.180625,2.226022,-0.676128,1.147012,2.360816,-0.804463,1.142579,2.378260,-0.446331,0.211572,2.257805,-0.876658,0.296552,2.148018,-0.402458,0.220319,2.264031,-0.920950,0.300337,2.140017,-0.406367,0.294749,2.266311,-0.931383,0.368533,2.168311,-0.381768,0.235083,2.322921,-0.962158,0.290913,2.188257
