frame,timestamp_s,body_id,tracking_state,confidence,joint_00_x,joint_00_y,joint_00_z,joint_01_x,joint_01_y,joint_01_z,joint_02_x,joint_02_y,joint_02_z,joint_03_x,joint_03_y,joint_03_z,joint_04_x,joint_04_y,joint_04_z,joint_05_x,joint_05_y,joint_05_z,joint_06_x,joint_06_y,joint_06_z,joint_07_x,joint_07_y,joint_07_z,joint_08_x,joint_08_y,joint_08_z,joint_09_x,joint_09_y,joint_09_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z,joint_24_x,joint_24_y,joint_24_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z,joint_29_x,joint_29_y,joint_29_z,joint_30_x,joint_30_y,joint_30_z,joint_31_x,joint_31_y,joint_31_z,joint_32_x,joint_32_y,joint_32_z,joint_33_x,joint_33_y,joint_33_z,joint_34_x,joint_34_y,joint_34_z,joint_35_x,joint_35_y,joint_35_z,joint_36_x,joint_36_y,joint_36_z,joint_37_x,joint_37_y,joint_37_z
265,9.008022,0,OK,96.64,-0.784711,0.244212,2.024391,-0.780234,0.179953,2.004689,-0.774852,0.059192,1.972476,-0.770353,-0.062228,1.942702,-0.764546,-0.221158,1.904368,-0.839794,-0.349539,1.824781,-0.818989,-0.407337,1.838905,-0.863096,-0.395348,1.861269,-0.745017,-0.390519,1.898592,-0.847933,-0.362547,1.950775,-0.716128,-0.187245,1.976433,-0.841121,-0.183466,1.941829,-0.621857,-0.182982,2.015003,-0.940061,-0.164429,1.926297,-0.603432,0.049205,2.027976,-0.961018,0.065786,1.957602,-0.588708,0.281974,2.023503,-0.968784,0.298697,1.968130,-0.702892,0.299052,2.065998,-0.874378,0.302029,2.017325,-0.650036,0.731718,2.144286,-0.887234,0.734823,2.110308,-0.609334,1.127957,2.209411,-0.888932,1.130571,2.189580,-0.546122,1.198800,2.087276,-0.863256,1.201731,2.057209,-0.519494,1.188340,2.161636,-0.930264,1.201346,2.100310,-0.644618,1.183245,2.260906,-0.882340,1.183202,2.253923,-0.651505,0.362788,1.991566,-0.904695,0.383978,1.957446,-0.612089,0.368933,2.001784,-0.945619,0.387983,1.959673,-0.616054,0.433857,2.017783,-0.948154,0.451123,1.981892,-0.597776,0.370513,2.058153,-0.971310,0.383655,2.011693
266,9.040995,0,OK,97.49,-0.786818,0.244809,2.025121,-0.782725,0.180435,2.005711,-0.777966,0.059526,1.973958,-0.773905,-0.062074,1.944860,-0.768618,-0.221244,1.907460,-0.844052,-0.350061,1.828759,-0.824208,-0.407853,1.844225,-0.868544,-0.394953,1.865607,-0.751079,-0.390902,1.904904,-0.854530,-0.360802,1.954795,-0.720793,-0.187218,1.979867,-0.845374,-0.182898,1.943871,-0.626942,-0.182847,2.019435,-0.943964,-0.163173,1.927021,-0.598695,0.048140,2.035755,-0.963357,0.067535,1.955606,-0.572250,0.279808,2.042843,-0.968908,0.300613,1.963538,-0.704775,0.299237,2.066828,-0.876036,0.303240,2.017441,-0.649786,0.731684,2.144861,-0.887086,0.736105,2.110333,-0.608504,1.127622,2.211442,-0.887125,1.131674,2.190518,-0.544169,1.199544,2.090528,-0.860016,1.202464,2.058234,-0.518280,1.188524,2.165068,-0.927370,1.202502,2.100794,-0.644395,1.182441,2.263019,-0.880777,1.184385,2.254820,-0.628455,0.366416,2.013955,-0.901992,0.383992,1.955491,-0.588887,0.369172,2.025026,-0.942840,0.389181,1.956020,-0.588429,0.433384,2.044091,-0.944466,0.452402,1.978096,-0.575507,0.367037,2.081606,-0.970776,0.385675,2.006933
267,9.074512,0,OK,97.92,-0.787952,0.244953,2.026989,-0.784213,0.180464,2.007893,-0.780024,0.059379,1.976738,-0.776531,-0.062436,1.948478,-0.772028,-0.221889,1.912192,-0.847635,-0.351245,1.834548,-0.828746,-0.408970,1.851401,-0.873284,-0.395167,1.871776,-0.756467,-0.391756,1.913018,-0.860389,-0.359551,1.960559,-0.724790,-0.187743,1.984927,-0.848907,-0.182720,1.947451,-0.631412,-0.183437,2.025608,-0.947087,-0.162231,1.929182,-0.593385,0.045755,2.046704,-0.965533,0.069033,1.953616,-0.555678,0.275166,2.065917,-0.969375,0.302254,1.957300,-0.705736,0.299000,2.068854,-0.876722,0.303967,2.018603,-0.648956,0.731398,2.145878,-0.886783,0.736936,2.111130,-0.607237,1.127207,2.212965,-0.885922,1.132392,2.191879,-0.541699,1.199871,2.093145,-0.857819,1.202759,2.059578,-0.516608,1.188494,2.167905,-0.925422,1.203112,2.101741,-0.643777,1.181695,2.264436,-0.879792,1.185247,2.256084,-0.605100,0.366683,2.039906,-0.900850,0.384440,1.950632,-0.565712,0.366179,2.051910,-0.941600,0.390284,1.949571,-0.561304,0.429287,2.073930,-0.943006,0.453825,1.970723,-0.553865,0.360591,2.108596,-0.971455,0.387934,1.999452
268,9.107509,0,OK,96.90,-0.788537,0.244432,2.029603,-0.785129,0.179805,2.010916,-0.781468,0.058511,1.980513,-0.778629,-0.063511,1.953086,-0.775078,-0.223215,1.917815,-0.850702,-0.352968,1.840852,-0.832925,-0.410617,1.859113,-0.877701,-0.395893,1.878287,-0.761747,-0.393224,1.921949,-0.866224,-0.358868,1.966687,-0.728651,-0.189076,1.991073,-0.852119,-0.183113,1.951642,-0.635933,-0.185133,2.033271,-0.949758,-0.161736,1.931579,-0.589284,0.041839,2.060263,-0.967709,0.070034,1.951109,-0.542215,0.268338,2.090331,-0.970418,0.303299,1.950034,-0.706231,0.298137,2.071730,-0.876819,0.304029,2.020241,-0.647531,0.730580,2.147057,-0.886191,0.737122,2.112267,-0.605793,1.126312,2.214590,-0.884709,1.132505,2.193371,-0.538963,1.199721,2.095944,-0.855874,1.202410,2.060982,-0.514765,1.188033,2.170949,-0.923658,1.203041,2.102849,-0.643093,1.180461,2.265876,-0.878739,1.185540,2.257443,-0.584999,0.363709,2.066482,-0.901575,0.385260,1.943879,-0.546112,0.360261,2.079590,-0.942254,0.391109,1.941271,-0.538468,0.422105,2.104165,-0.944295,0.455118,1.960908,-0.536414,0.351838,2.136334,-0.973826,0.389921,1.990126
269,9.140479,0,OK,97.96,-0.788022,0.243482,2.032283,-0.784897,0.178723,2.014005,-0.781637,0.057221,1.984399,-0.779437,-0.064988,1.957758,-0.776796,-0.224924,1.923470,-0.852401,-0.355066,1.847148,-0.835693,-0.412602,1.866728,-0.880667,-0.397034,1.884733,-0.765598,-0.394983,1.930708,-0.870539,-0.358657,1.972720,-0.731193,-0.190771,1.997238,-0.853980,-0.183930,1.955871,-0.639229,-0.187235,2.041088,-0.951064,-0.161768,1.934046,-0.585277,0.037144,2.075221,-0.969029,0.070365,1.948651,-0.530707,0.260332,2.115608,-0.971301,0.303569,1.942940,-0.705702,0.296884,2.074769,-0.875820,0.303613,2.021842,-0.645325,0.729481,2.147858,-0.884480,0.736972,2.112690,-0.603931,1.125245,2.215432,-0.882360,1.132424,2.193449,-0.536022,1.199332,2.097825,-0.852626,1.201624,2.060889,-0.512628,1.187437,2.173053,-0.920635,1.202630,2.102384,-0.641988,1.179071,2.266502,-0.876598,1.185748,2.257301,-0.568076,0.358386,2.093609,-0.902723,0.385734,1.936549,-0.529868,0.352635,2.107852,-0.943344,0.391282,1.932675,-0.520140,0.413213,2.134735,-0.946243,0.455765,1.950580,-0.522524,0.341932,2.164566,-0.976243,0.391177,1.980660
270,9.177993,0,OK,97.92,-0.786197,0.242815,2.034617,-0.783301,0.177940,2.016718,-0.780414,0.056239,1.987901,-0.778925,-0.066151,1.962050,-0.777317,-0.226313,1.928764,-0.853053,-0.356755,1.853090,-0.837461,-0.414162,1.873930,-0.882579,-0.397744,1.890786,-0.768416,-0.396353,1.938991,-0.873691,-0.358046,1.978320,-0.732571,-0.192157,2.003054,-0.854602,-0.184366,1.959669,-0.641453,-0.189117,2.048672,-0.951064,-0.161389,1.936003,-0.581667,0.032546,2.090072,-0.968848,0.071036,1.945218,-0.521404,0.252394,2.139648,-0.970342,0.304057,1.934171,-0.703944,0.295948,2.077567,-0.873528,0.303419,2.023050,-0.642309,0.728833,2.147860,-0.882340,0.737071,2.112480,-0.601428,1.124786,2.214639,-0.880374,1.132655,2.192600,-0.532656,1.199324,2.097821,-0.849776,1.201063,2.059825,-0.509955,1.187398,2.173257,-0.918035,1.202365,2.100899,-0.640193,1.178382,2.265417,-0.874955,1.186344,2.256176,-0.554473,0.352233,2.118821,-0.901962,0.386311,1.926860,-0.517039,0.344767,2.134274,-0.942509,0.391557,1.921934,-0.506183,0.404291,2.163017,-0.946056,0.456526,1.937856,-0.512163,0.332443,2.190924,-0.976460,0.392715,1.969168
271,9.207554,0,OK,97.95,-0.782255,0.242235,2.035349,-0.779571,0.177257,2.017794,-0.777093,0.055382,1.989683,-0.776353,-0.067165,1.964554,-0.775845,-0.227525,1.932201,-0.851896,-0.358270,1.857370,-0.837276,-0.415518,1.879322,-0.882456,-0.398342,1.895229,-0.769031,-0.397476,1.945158,-0.874451,-0.357399,1.982273,-0.731788,-0.193372,2.006902,-0.853135,-0.184658,1.961805,-0.641441,-0.190892,2.054062,-0.948994,-0.160907,1.936515,-0.577538,0.028483,2.101124,-0.966668,0.071688,1.939774,-0.513452,0.245834,2.156575,-0.967430,0.304345,1.922625,-0.700098,0.295103,2.078808,-0.869119,0.303288,2.022666,-0.637357,0.728280,2.146278,-0.879141,0.737200,2.110702,-0.597603,1.124406,2.212722,-0.878300,1.132931,2.190123,-0.528309,1.199692,2.096694,-0.847106,1.200613,2.057115,-0.506160,1.187672,2.172279,-0.915585,1.202041,2.097817,-0.637096,1.177624,2.263336,-0.873308,1.186999,2.253412,-0.543356,0.346498,2.134946,-0.899663,0.386914,1.913400,-0.506650,0.338084,2.151613,-0.940183,0.391623,1.907761,-0.495303,0.397264,2.180872,-0.944500,0.457064,1.921397,-0.503965,0.325528,2.208359,-0.974777,0.394090,1.954475
272,9.242553,0,OK,97.93,-0.777873,0.241876,2.036462,-0.775409,0.176796,2.019255,-0.773296,0.054774,1.991754,-0.773081,-0.067870,1.967090,-0.773349,-0.228352,1.935347,-0.849347,-0.359492,1.861155,-0.835455,-0.416557,1.884035,-0.880718,-0.398849,1.899100,-0.767981,-0.398167,1.950565,-0.873594,-0.356848,1.985716,-0.730067,-0.194246,2.010521,-0.850710,-0.184788,1.963721,-0.640586,-0.192368,2.059331,-0.945993,-0.160445,1.936863,-0.574378,0.025051,2.111960,-0.963948,0.072145,1.934922,-0.508291,0.240486,2.172334,-0.964454,0.304350,1.912448,-0.695833,0.294463,2.080480,-0.864233,0.303387,2.022610,-0.632177,0.727934,2.145158,-0.875533,0.737618,2.108910,-0.594226,1.124207,2.211787,-0.875880,1.133567,2.187249,-0.524853,1.200534,2.096488,-0.844004,1.200390,2.053967,-0.503049,1.188360,2.172149,-0.912726,1.201983,2.094252,-0.634427,1.176896,2.262398,-0.871350,1.188075,2.250194,-0.535800,0.341486,2.149151,-0.897703,0.387494,1.901187,-0.499850,0.332588,2.167158,-0.938236,0.391486,1.895104,-0.488611,0.391744,2.196508,-0.943516,0.457253,1.906683,-0.499386,0.320306,2.224026,-0.973226,0.394926,1.941461
273,9.282064,0,OK,97.80,-0.772541,0.241967,2.038306,-0.770265,0.176793,2.021433,-0.768528,0.054662,1.994397,-0.768733,-0.068051,1.970077,-0.769507,-0.228615,1.938754,-0.845077,-0.360327,1.865142,-0.831665,-0.417176,1.888832,-0.877042,-0.399142,1.903148,-0.764930,-0.398263,1.955958,-0.870810,-0.356184,1.989363,-0.727053,-0.194558,2.014421,-0.846991,-0.184525,1.965957,-0.638466,-0.193133,2.064849,-0.941721,-0.159747,1.937583,-0.571189,0.022942,2.121515,-0.960077,0.072735,1.931223,-0.504213,0.237435,2.184222,-0.960520,0.304459,1.904224,-0.690651,0.294317,2.082884,-0.858422,0.303881,2.023311,-0.626640,0.728217,2.144264,-0.871788,0.738397,2.107877,-0.590865,1.124775,2.210410,-0.874043,1.134567,2.185060,-0.521746,1.202010,2.095565,-0.841686,1.200559,2.051480,-0.500115,1.189838,2.171276,-0.910629,1.202195,2.091385,-0.631722,1.176974,2.261003,-0.870040,1.189534,2.247642,-0.529755,0.338258,2.158188,-0.894673,0.388044,1.891060,-0.494521,0.329318,2.177542,-0.935229,0.391421,1.884756,-0.483555,0.388914,2.206096,-0.941288,0.457396,1.894648,-0.496069,0.318158,2.234623,-0.970408,0.395636,1.930905
274,9.319095,0,OK,97.59,-0.767065,0.242091,2.040057,-0.764961,0.176820,2.023539,-0.763445,0.054598,1.996904,-0.763800,-0.068152,1.972775,-0.764731,-0.228754,1.941656,-0.839521,-0.361060,1.868312,-0.826417,-0.417709,1.892644,-0.871946,-0.399531,1.906279,-0.760452,-0.398250,1.960372,-0.866686,-0.355835,1.992187,-0.723257,-0.194755,2.017890,-0.842435,-0.184332,1.967667,-0.635637,-0.193647,2.069988,-0.936592,-0.159274,1.937678,-0.568472,0.021811,2.129086,-0.955604,0.073028,1.927649,-0.501570,0.236445,2.191398,-0.956494,0.304321,1.897175,-0.685378,0.294226,2.085256,-0.852440,0.304390,2.023819,-0.621184,0.728563,2.143274,-0.868541,0.739092,2.106949,-0.588398,1.125370,2.209491,-0.873315,1.135423,2.183197,-0.519831,1.203845,2.095156,-0.840325,1.200694,2.049418,-0.498276,1.191608,2.170879,-0.909554,1.202267,2.088827,-0.629982,1.176900,2.260178,-0.870009,1.190814,2.245443,-0.524942,0.336760,2.161628,-0.891988,0.388679,1.882395,-0.490480,0.327971,2.182390,-0.932577,0.391256,1.875927,-0.479688,0.388244,2.209556,-0.939742,0.457317,1.884405,-0.494043,0.318509,2.239687,-0.967944,0.395868,1.921895
