frame,timestamp_s,body_id,tracking_state,confidence,joint_00_x,joint_00_y,joint_00_z,joint_01_x,joint_01_y,joint_01_z,joint_02_x,joint_02_y,joint_02_z,joint_03_x,joint_03_y,joint_03_z,joint_04_x,joint_04_y,joint_04_z,joint_05_x,joint_05_y,joint_05_z,joint_06_x,joint_06_y,joint_06_z,joint_07_x,joint_07_y,joint_07_z,joint_08_x,joint_08_y,joint_08_z,joint_09_x,joint_09_y,joint_09_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z,joint_24_x,joint_24_y,joint_24_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z,joint_29_x,joint_29_y,joint_29_z,joint_30_x,joint_30_y,joint_30_z,joint_31_x,joint_31_y,joint_31_z,joint_32_x,joint_32_y,joint_32_z,joint_33_x,joint_33_y,joint_33_z,joint_34_x,joint_34_y,joint_34_z,joint_35_x,joint_35_y,joint_35_z,joint_36_x,joint_36_y,joint_36_z,joint_37_x,joint_37_y,joint_37_z
1098,37.019228,0,OK,97.49,-0.696496,0.272033,2.118912,-0.686701,0.209155,2.106972,-0.671117,0.091881,2.085475,-0.657648,-0.025527,2.063284,-0.640664,-0.179037,2.033773,-0.540656,-0.305116,2.021082,-0.552774,-0.353354,2.054552,-0.565016,-0.358428,2.008500,-0.624364,-0.325502,2.103756,-0.652927,-0.337343,1.996301,-0.624008,-0.145584,2.115758,-0.722465,-0.141468,2.037689,-0.550321,-0.161378,2.179619,-0.803728,-0.126643,1.983523,-0.470663,0.042119,2.319239,-0.924874,0.102612,1.979503,-0.394877,0.255913,2.444933,-0.997744,0.351283,1.969361,-0.631280,0.330410,2.179369,-0.779252,0.326261,2.079838,-0.661676,0.760035,2.239077,-0.809005,0.754554,2.148733,-0.716980,1.146207,2.308788,-0.837743,1.119104,2.301456,-0.669958,1.215693,2.177955,-0.781805,1.200097,2.184066,-0.639636,1.215709,2.251861,-0.857316,1.196365,2.209867,-0.759558,1.197664,2.358098,-0.847803,1.165014,2.369890,-0.431335,0.368849,2.441152,-0.987724,0.467232,1.992881,-0.388236,0.358514,2.449346,-1.021348,0.451430,1.967361,-0.368711,0.420754,2.485183,-1.069944,0.506824,1.977813,-0.371779,0.338155,2.507766,-1.071190,0.423058,1.995805
1099,37.050231,0,OK,97.46,-0.697732,0.270772,2.122164,-0.688063,0.207945,2.109859,-0.672911,0.090700,2.087898,-0.660184,-0.026695,2.065210,-0.644234,-0.180198,2.035087,-0.543615,-0.305983,2.024484,-0.555929,-0.354013,2.058178,-0.567629,-0.359481,2.012030,-0.628177,-0.326068,2.106358,-0.655475,-0.338827,1.998678,-0.627644,-0.147230,2.117282,-0.725766,-0.142035,2.038857,-0.554497,-0.164304,2.181434,-0.806842,-0.126074,1.984732,-0.480152,0.041652,2.320379,-0.925432,0.104548,1.984635,-0.410397,0.259705,2.442189,-0.998275,0.353353,1.978250,-0.632550,0.328600,2.183181,-0.780229,0.325458,2.083180,-0.660694,0.758808,2.239712,-0.810003,0.753088,2.156061,-0.712696,1.146142,2.305400,-0.837439,1.120335,2.302431,-0.666167,1.214808,2.173959,-0.782202,1.199612,2.183548,-0.635480,1.215157,2.247713,-0.857544,1.196319,2.209895,-0.754914,1.197963,2.354637,-0.847007,1.167213,2.370277,-0.451983,0.370604,2.433823,-0.985499,0.469315,2.000330,-0.408569,0.362597,2.442916,-1.020230,0.453872,1.976106,-0.392444,0.426933,2.476683,-1.067499,0.510186,1.987668,-0.392002,0.345149,2.502241,-1.069557,0.426616,2.006477
1100,37.090475,0,OK,96.76,-0.696207,0.259332,2.119270,-0.686682,0.196543,2.106660,-0.671773,0.079331,2.084359,-0.659376,-0.038050,2.061413,-0.643826,-0.191538,2.031009,-0.543773,-0.317960,2.022924,-0.556510,-0.365399,2.057292,-0.567982,-0.371528,2.011170,-0.628882,-0.336356,2.104627,-0.655651,-0.350659,1.997010,-0.627312,-0.158788,2.113307,-0.725251,-0.153137,2.034684,-0.554526,-0.176589,2.177672,-0.806282,-0.136514,1.980691,-0.487128,0.034081,2.313047,-0.924054,0.094422,1.987691,-0.425507,0.259003,2.426465,-0.993455,0.344290,1.987400,-0.631032,0.316650,2.180773,-0.778440,0.314457,2.080349,-0.656184,0.747532,2.233443,-0.807600,0.741514,2.156754,-0.703558,1.136333,2.293742,-0.832996,1.111479,2.296494,-0.657339,1.203543,2.161442,-0.778829,1.188762,2.175819,-0.626251,1.204370,2.235024,-0.853907,1.186027,2.202974,-0.745203,1.188842,2.342738,-0.841796,1.159443,2.363682,-0.472918,0.366831,2.411522,-0.974834,0.459167,2.010950,-0.429254,0.361725,2.421470,-1.011177,0.445662,1.987964,-0.417064,0.428611,2.451752,-1.055476,0.503671,2.002524,-0.412526,0.348508,2.481835,-1.060303,0.419911,2.019932
1101,37.122730,0,OK,97.21,-0.695800,0.243423,2.117657,-0.686474,0.180674,2.104713,-0.671706,0.063461,2.082315,-0.659276,-0.053946,2.059525,-0.643627,-0.207477,2.029392,-0.544672,-0.334894,2.023790,-0.557833,-0.381551,2.059057,-0.569342,-0.388467,2.013055,-0.629968,-0.350978,2.105787,-0.656821,-0.367114,1.998450,-0.627065,-0.174562,2.111613,-0.725080,-0.169136,2.033070,-0.554410,-0.192549,2.176076,-0.806301,-0.152435,1.979387,-0.493419,0.023820,2.305363,-0.924080,0.078117,1.994381,-0.439590,0.256128,2.407277,-0.983935,0.330382,1.999882,-0.630533,0.300166,2.179596,-0.777769,0.299056,2.078902,-0.652272,0.731776,2.227614,-0.806165,0.725532,2.158762,-0.693775,1.122267,2.280906,-0.828945,1.099062,2.289155,-0.648215,1.187527,2.147407,-0.776375,1.173522,2.166025,-0.616470,1.188993,2.220698,-0.851067,1.171525,2.194285,-0.734578,1.175683,2.329630,-0.836733,1.148537,2.355364,-0.491649,0.360551,2.385276,-0.956244,0.442842,2.026043,-0.447878,0.358054,2.395736,-0.994374,0.432669,2.004266,-0.438912,0.427206,2.421756,-1.033802,0.493110,2.022479,-0.431035,0.349456,2.456898,-1.043842,0.409361,2.037554
1102,37.153731,0,OK,97.45,-0.694058,0.227120,2.114306,-0.684907,0.164442,2.100896,-0.669943,0.047346,2.078024,-0.656884,-0.069932,2.054923,-0.640253,-0.223290,2.024432,-0.542556,-0.351719,2.020008,-0.556163,-0.397911,2.055717,-0.567754,-0.405146,2.009785,-0.627978,-0.366191,2.102174,-0.655025,-0.383073,1.995000,-0.623790,-0.190443,2.106701,-0.721956,-0.185503,2.028312,-0.551139,-0.208424,2.171169,-0.803480,-0.169052,1.975013,-0.496309,0.013424,2.293757,-0.923100,0.059605,2.000658,-0.450384,0.252692,2.382599,-0.967743,0.314733,2.013615,-0.628700,0.283188,2.176760,-0.775803,0.283298,2.075866,-0.647538,0.715279,2.221569,-0.803540,0.709208,2.158914,-0.682964,1.107198,2.268365,-0.823799,1.086429,2.278659,-0.638575,1.170843,2.133697,-0.773008,1.157827,2.152993,-0.605927,1.172779,2.206578,-0.847273,1.156597,2.182398,-0.722785,1.161373,2.317063,-0.830566,1.137504,2.343757,-0.506372,0.353335,2.353710,-0.928294,0.422280,2.044852,-0.462582,0.353243,2.364390,-0.967944,0.417114,2.024048,-0.456429,0.424246,2.385839,-1.000621,0.479888,2.047095,-0.445685,0.349329,2.426014,-1.018321,0.396749,2.057899
1103,37.183729,0,OK,97.69,-0.692709,0.221216,2.112273,-0.683709,0.158603,2.098462,-0.668566,0.041617,2.075146,-0.654944,-0.075536,2.051738,-0.637430,-0.228723,2.020886,-0.540681,-0.357882,2.016907,-0.554559,-0.403801,2.052862,-0.566286,-0.411172,2.006986,-0.626057,-0.371335,2.099293,-0.653420,-0.388534,1.992251,-0.621044,-0.195957,2.103203,-0.719354,-0.191441,2.024970,-0.548387,-0.213985,2.167652,-0.801169,-0.175310,1.972020,-0.498715,0.011639,2.285454,-0.923251,0.050227,2.010494,-0.459568,0.255945,2.363130,-0.952754,0.306879,2.033079,-0.627247,0.276712,2.175128,-0.774288,0.277850,2.074151,-0.643248,0.709000,2.219116,-0.801358,0.703375,2.159357,-0.673789,1.101691,2.262784,-0.819588,1.083291,2.270609,-0.631033,1.164980,2.127422,-0.770609,1.152524,2.143028,-0.597336,1.166841,2.199826,-0.844442,1.151821,2.173518,-0.712654,1.156105,2.311984,-0.825410,1.135466,2.334920,-0.519278,0.352432,2.328154,-0.901984,0.407247,2.071121,-0.475575,0.354687,2.338948,-0.942627,0.407597,2.051636,-0.472302,0.427022,2.356163,-0.968238,0.471035,2.080949,-0.458861,0.355092,2.400746,-0.993580,0.389327,2.085819
1104,37.218238,0,OK,97.01,-0.687996,0.213355,2.109986,-0.679042,0.150876,2.095551,-0.663420,0.034153,2.071259,-0.648910,-0.082717,2.046981,-0.630150,-0.235537,2.015060,-0.534376,-0.365396,2.010367,-0.548436,-0.411293,2.046279,-0.560417,-0.418473,2.000439,-0.619488,-0.378406,2.093097,-0.647445,-0.395159,1.986137,-0.613824,-0.203178,2.097550,-0.712384,-0.198997,2.019612,-0.540951,-0.221307,2.161726,-0.794646,-0.183262,1.967237,-0.497110,0.008721,2.273154,-0.919666,0.038129,2.018298,-0.466263,0.258512,2.335636,-0.935883,0.294870,2.051048,-0.622526,0.268157,2.173438,-0.769500,0.270442,2.072386,-0.637296,0.700294,2.219302,-0.796614,0.695404,2.160342,-0.664475,1.093313,2.262230,-0.813599,1.077707,2.263305,-0.623700,1.157359,2.126613,-0.766416,1.145306,2.134181,-0.588926,1.158780,2.198516,-0.839839,1.144904,2.165650,-0.702564,1.147464,2.312318,-0.818655,1.130724,2.326988,-0.529567,0.349810,2.293734,-0.876625,0.388072,2.094641,-0.486013,0.354538,2.304328,-0.917520,0.392926,2.076323,-0.485586,0.428007,2.316228,-0.937465,0.455869,2.110671,-0.469492,0.360088,2.365930,-0.969009,0.376200,2.110494
1105,37.252251,0,OK,96.82,-0.682694,0.209961,2.110231,-0.673697,0.147627,2.095210,-0.657496,0.031206,2.069871,-0.642082,-0.085318,2.044513,-0.622131,-0.237668,2.011101,-0.527485,-0.368287,2.004852,-0.541662,-0.414298,2.040570,-0.554043,-0.421079,1.994776,-0.612086,-0.381127,2.088130,-0.640977,-0.396949,1.981277,-0.605709,-0.205925,2.093811,-0.704660,-0.201897,2.016362,-0.532476,-0.224292,2.157509,-0.787479,-0.186506,1.964769,-0.494316,0.009429,2.263194,-0.915662,0.030242,2.026745,-0.472367,0.263643,2.309507,-0.923494,0.285925,2.069362,-0.617286,0.264198,2.174231,-0.764212,0.267356,2.073132,-0.631950,0.696012,2.223073,-0.792081,0.691750,2.163556,-0.657472,1.089034,2.266967,-0.808790,1.075799,2.259847,-0.618953,1.154653,2.131443,-0.763392,1.142799,2.129775,-0.583127,1.155466,2.202837,-0.836429,1.142337,2.162127,-0.695027,1.142508,2.318175,-0.813259,1.129170,2.323279,-0.539089,0.349186,2.261244,-0.859166,0.373564,2.117111,-0.495733,0.356302,2.271304,-0.900002,0.381412,2.099717,-0.498052,0.430413,2.277775,-0.916383,0.443233,2.137787,-0.479377,0.366980,2.332272,-0.951815,0.365322,2.133703
1106,37.290239,0,OK,97.30,-0.676861,0.212101,2.112743,-0.667765,0.149901,2.097231,-0.651086,0.033760,2.070931,-0.635038,-0.082433,2.044469,-0.614262,-0.234320,2.009491,-0.520951,-0.365798,2.001433,-0.535238,-0.411922,2.036962,-0.548114,-0.418258,1.991240,-0.604887,-0.378411,2.085417,-0.634933,-0.393196,1.978734,-0.597567,-0.203252,2.092403,-0.696997,-0.199160,2.015574,-0.523919,-0.222079,2.155485,-0.780407,-0.183993,1.964874,-0.490658,0.014373,2.256655,-0.911027,0.028579,2.035606,-0.477538,0.271629,2.286639,-0.914738,0.282774,2.086816,-0.611558,0.265927,2.177193,-0.758454,0.269663,2.076070,-0.627383,0.697256,2.229810,-0.788183,0.693533,2.168339,-0.653138,1.089973,2.276221,-0.806028,1.078524,2.260579,-0.616802,1.157823,2.141194,-0.762161,1.146228,2.130347,-0.580101,1.157892,2.212147,-0.834912,1.145213,2.163324,-0.690461,1.142414,2.328652,-0.810275,1.131658,2.324225,-0.547576,0.351200,2.233144,-0.847956,0.366917,2.137402,-0.504451,0.360537,2.242342,-0.888753,0.376395,2.120745,-0.509412,0.434787,2.243719,-0.903345,0.436990,2.161427,-0.488154,0.375975,2.302298,-0.940619,0.360139,2.154572
1107,37.318748,0,OK,97.36,-0.672150,0.218567,2.116525,-0.662912,0.156476,2.100669,-0.645825,0.040582,2.073554,-0.629335,-0.075302,2.046029,-0.608038,-0.226756,2.009515,-0.516139,-0.359073,1.999286,-0.530430,-0.405325,2.034647,-0.543945,-0.411186,1.989046,-0.599127,-0.371505,2.084233,-0.630662,-0.385183,1.977832,-0.590809,-0.196339,2.092559,-0.690907,-0.192104,2.016609,-0.516629,-0.215716,2.154846,-0.775016,-0.177141,1.967015,-0.487525,0.022770,2.252463,-0.906665,0.032249,2.044966,-0.483183,0.281686,2.266439,-0.909334,0.284921,2.103286,-0.606960,0.272188,2.181261,-0.753883,0.276141,2.080187,-0.624596,0.702870,2.238405,-0.786377,0.699506,2.173835,-0.651959,1.094964,2.288979,-0.806500,1.084717,2.264671,-0.617727,1.165593,2.154831,-0.763826,1.154328,2.135050,-0.580279,1.164756,2.225387,-0.836400,1.152336,2.168370,-0.689241,1.146075,2.342735,-0.810849,1.137047,2.328973,-0.556500,0.355212,2.208843,-0.842073,0.367801,2.155303,-0.513640,0.366598,2.216906,-0.882996,0.377696,2.139208,-0.521194,0.440570,2.213616,-0.897207,0.437321,2.181429,-0.497303,0.386393,2.275556,-0.934600,0.360678,2.173062
